,0
1670,0.45703125
1671,0.546875
1672,0.52734375
1673,0.51953125
1674,0.54296875
1675,0.48046875
1676,0.515625
1677,0.53515625
1678,0.48828125
1679,0.45703125
1680,0.484375
1681,0.46484375
1682,0.4765625
1683,0.59375
1684,0.51953125
1685,0.48828125
1686,0.484375
1687,0.53125
1688,0.47265625
1689,0.53515625
1690,0.46484375
1691,0.4921875
1692,0.45703125
1693,0.45703125
1694,0.51953125
1695,0.44921875
1696,0.44921875
1697,0.5703125
1698,0.45703125
1699,0.453125
1700,0.4765625
1701,0.4453125
1702,0.48046875
1703,0.44921875
1704,0.46875
1705,0.4765625
1706,0.55859375
1707,0.4765625
1708,0.48046875
1709,0.5
1710,0.50390625
1711,0.5625
1712,0.44140625
1713,0.47265625
1714,0.53515625
